EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
364	26844406	8.948135	129.826	-119.135	0.815	0.778	0.852	0.983	3
365	26859170	8.953057	-173.509	177.175	0.477	0.535	0.418	0.993	2
366	26880215	8.960072	-36.962	-66.288	0.813	0.782	0.844	0.983	5
367	26882492	8.960831	126.161	-131.965	0.861	0.843	0.879	0.990	9
368	26884354	8.961451	-204.973	176.259	0.622	0.601	0.643	0.993	4
369	26892678	8.964226	-113.331	117.913	0.744	0.864	0.624	0.990	9
370	26922378	8.974126	38.184	-47.959	0.800	0.806	0.794	0.977	2
371	26953404	8.984468	-36.962	42.155	0.674	0.696	0.651	0.993	5
372	26972511	8.990837	-77.896	50.403	0.938	0.951	0.925	0.993	9
373	27017020	9.005673	-103.861	109.360	0.674	0.801	0.546	0.985	3
374	27062843	9.020948	-38.795	-67.204	0.800	0.727	0.873	0.982	6
375	27095264	9.031755	-60.178	-69.648	0.754	0.671	0.836	0.992	7
376	27158186	9.052729	-49.181	-68.732	0.788	0.732	0.844	0.945	2
377	27205918	9.068639	-106.000	84.311	0.901	0.915	0.887	0.992	6
378	27217379	9.072460	-115.164	111.193	0.892	0.912	0.873	0.991	8
379	27295726	9.098575	131.048	-135.630	0.871	0.851	0.891	0.992	9
380	27302957	9.100986	116.997	-120.051	0.815	0.758	0.871	0.989	8
381	27316536	9.105512	103.861	-105.083	0.773	0.698	0.849	0.985	9
382	27330594	9.110198	125.855	-118.524	0.895	0.901	0.889	0.996	9
383	27344313	9.114771	-137.463	156.708	0.674	0.827	0.521	0.994	6
384	27395867	9.131956	-214.748	230.022	0.732	0.754	0.710	0.971	2
385	27395867	9.131956	-211.999	-209.250	0.598	0.601	0.594	0.959	3
386	27407509	9.135836	129.216	-120.662	0.720	0.573	0.866	0.984	3
387	27454697	9.151566	88.893	-147.849	0.781	0.775	0.788	0.987	6
388	27501217	9.167072	-163.429	176.564	0.768	0.770	0.767	0.992	5
389	27515862	9.171954	105.694	-98.057	0.813	0.805	0.822	0.985	8
390	27552862	9.184287	-91.948	97.752	0.828	0.866	0.789	0.988	10
391	27587463	9.195821	-34.519	-66.899	0.799	0.775	0.823	0.990	8
392	27589428	9.196476	106.000	-115.164	0.782	0.715	0.850	0.992	3
393	27592395	9.197465	-174.426	185.728	0.767	0.810	0.725	0.986	9
394	27613721	9.204574	-97.752	-95.002	0.679	0.711	0.648	0.975	2
395	27616263	9.205421	-34.824	-42.461	0.878	0.906	0.850	0.968	3
396	27618846	9.206282	41.544	-25.965	0.647	0.488	0.806	0.985	2
397	27628324	9.209441	-131.659	107.832	0.667	0.866	0.467	0.986	2
398	27632062	9.210687	-109.971	109.971	0.864	0.911	0.816	0.994	8
399	27645493	9.215164	81.562	-74.536	0.869	0.866	0.872	0.992	2
400	27668373	9.222791	-81.562	-76.674	0.742	0.864	0.620	0.982	3
401	27682431	9.227477	-51.625	-57.124	0.695	0.628	0.761	0.989	6
402	27724953	9.241651	-40.017	-59.567	0.854	0.870	0.838	0.986	6
403	27733087	9.244362	-46.127	-68.426	0.707	0.625	0.790	0.957	4
404	27777853	9.259284	-109.360	118.524	0.652	0.814	0.491	0.745	3
405	27783918	9.261306	-88.893	-81.562	0.750	0.831	0.669	0.989	2
406	27786393	9.262131	118.829	-120.051	0.702	0.589	0.816	0.990	2
407	27796596	9.265532	-165.261	171.065	0.721	0.727	0.714	0.988	7
408	27801055	9.267018	-101.417	86.449	0.780	0.888	0.673	0.992	2
409	27832020	9.277340	-156.097	167.705	0.641	0.745	0.537	0.994	3
410	27843612	9.281204	-46.127	-58.651	0.734	0.659	0.809	0.980	3
411	27889820	9.296607	-36.046	-65.677	0.795	0.801	0.788	0.980	6
412	27910112	9.303371	91.948	-85.838	0.799	0.753	0.845	0.985	5
413	28008190	9.336063	-95.919	105.083	0.839	0.889	0.789	0.985	7
414	28048357	9.349452	84.616	-74.841	0.874	0.864	0.883	0.988	2
415	28051851	9.350617	-154.875	131.354	0.918	0.924	0.911	0.991	10
416	28059915	9.353305	-33.602	-65.371	0.886	0.873	0.900	0.992	9
417	28076911	9.358970	-153.653	183.895	0.727	0.793	0.662	0.987	8
418	28083510	9.361170	-69.648	-64.150	0.694	0.857	0.531	0.994	2
419	28096809	9.365603	111.193	-107.832	0.814	0.798	0.831	0.992	7
420	28109485	9.369828	233.382	-214.137	0.751	0.748	0.754	0.993	4
421	28110029	9.370010	235.521	-213.526	0.696	0.768	0.624	0.892	4
422	28125106	9.375035	-65.066	-65.066	0.646	0.607	0.685	0.978	4
423	28128333	9.376111	-113.331	121.579	0.882	0.889	0.874	0.981	2
424	28135491	9.378497	113.636	-109.054	0.733	0.652	0.814	0.975	5
425	28152698	9.384233	-155.486	177.480	0.641	0.668	0.614	0.991	8
426	28190644	9.396881	-110.887	121.884	0.728	0.826	0.631	0.995	8
427	28210356	9.403452	-116.386	119.746	0.869	0.895	0.844	0.986	10
428	28231172	9.410391	-110.887	111.498	0.783	0.863	0.704	0.981	8
429	28245434	9.415145	124.633	-113.942	0.812	0.750	0.873	0.991	7
430	28247411	9.415804	-88.893	-84.005	0.766	0.810	0.721	0.989	2
431	28248898	9.416299	34.824	-25.660	0.840	0.830	0.850	0.994	8
432	28255495	9.418498	-58.346	-68.732	0.648	0.502	0.794	0.988	2
433	28288207	9.429402	40.628	-45.516	0.668	0.552	0.784	0.966	2
434	28295859	9.431953	86.449	-85.838	0.881	0.890	0.872	0.986	4
435	28305303	9.435101	-155.486	169.538	0.698	0.771	0.624	0.988	5
436	28320266	9.440089	-66.899	-61.706	0.665	0.780	0.549	0.988	2
437	28333413	9.444471	19.550	-21.383	0.851	0.844	0.858	0.996	7
438	28342056	9.447352	-116.691	103.861	0.881	0.922	0.840	0.970	9
439	28359023	9.453008	182.063	-157.930	0.726	0.677	0.775	0.989	2
440	28367270	9.455757	125.855	-118.524	0.751	0.654	0.849	0.991	8
441	28370570	9.456857	-209.861	-205.890	0.478	0.528	0.429	0.918	2
442	28398523	9.466174	-152.126	179.313	0.598	0.771	0.425	0.990	4
443	28430863	9.476954	-115.164	113.942	0.676	0.846	0.505	0.988	6
444	28433291	9.477764	-95.613	-91.031	0.708	0.729	0.687	0.959	5
445	28462955	9.487652	-35.435	-62.622	0.863	0.880	0.846	0.941	9
446	28465784	9.488595	-109.360	120.357	0.652	0.775	0.529	0.993	3
447	28497399	9.499133	-132.270	140.824	0.733	0.748	0.718	0.948	7
448	28501395	9.500465	-90.420	-87.060	0.792	0.815	0.769	0.783	2
449	28503854	9.501285	-106.305	107.221	0.623	0.728	0.518	0.994	6
450	28590635	9.530212	101.112	-123.106	0.839	0.801	0.877	0.975	6
451	28602000	9.534000	6.415	-32.991	0.855	0.849	0.861	0.994	9
452	28614851	9.538284	-33.602	-65.982	0.787	0.727	0.847	0.988	3
453	28627733	9.542578	-34.824	-61.400	0.851	0.864	0.838	0.981	8
454	28679098	9.559699	-33.908	-61.095	0.831	0.821	0.841	0.991	5
455	28687664	9.562555	-29.631	-60.178	0.599	0.684	0.514	0.945	2
456	28690863	9.563621	-80.951	-71.786	0.742	0.843	0.640	0.990	2
457	28709648	9.569883	-61.400	-68.426	0.694	0.547	0.841	0.978	3
458	28717593	9.572531	27.187	-17.717	0.862	0.863	0.861	0.991	3
459	28722594	9.574198	91.031	-99.585	0.832	0.839	0.825	0.964	4
460	28728300	9.576100	-35.130	-50.403	0.743	0.702	0.784	0.986	4
461	28752505	9.584168	-160.068	178.702	0.651	0.591	0.711	0.982	4
462	28761115	9.587038	-52.236	-69.343	0.714	0.578	0.850	0.989	2
463	28765360	9.588453	235.826	-29.020	0.668	0.479	0.857	0.935	4
464	28781217	9.593739	-34.213	-68.121	0.807	0.711	0.904	0.990	5
465	28798819	9.599606	-47.043	-66.899	0.857	0.835	0.879	0.993	3
466	28803343	9.601114	-67.815	-71.481	0.628	0.406	0.850	0.990	2
467	28806145	9.602048	-57.735	-70.870	0.816	0.751	0.880	0.914	3
468	28812284	9.604095	-77.285	-72.703	0.670	0.801	0.539	0.989	2
469	28817278	9.605759	109.360	-102.028	0.821	0.842	0.800	0.984	5
470	28818051	9.606017	-36.046	-65.066	0.851	0.833	0.870	0.995	8
471	28829234	9.609745	-162.207	179.313	0.545	0.581	0.509	0.991	5
472	28843532	9.614511	42.155	-20.467	0.790	0.754	0.826	0.960	3
473	28881625	9.627208	-80.951	39.101	0.930	0.936	0.925	0.993	9
474	28888719	9.629573	42.461	-23.522	0.647	0.449	0.845	0.969	3
475	28904585	9.634862	81.562	-80.340	0.907	0.906	0.909	0.993	8
476	28914205	9.638068	127.688	-127.688	0.787	0.775	0.798	0.909	6
477	28919934	9.639978	-4.582	-35.130	0.873	0.890	0.855	0.992	8
478	28927804	9.642601	38.795	-20.467	0.782	0.712	0.852	0.990	4
479	28932056	9.644019	124.328	-119.746	0.908	0.919	0.898	0.995	10
480	28944707	9.648236	182.063	-168.622	0.709	0.694	0.725	0.990	6
481	28959254	9.653085	-31.769	-72.703	0.771	0.767	0.775	0.991	6
482	28967934	9.655978	-130.743	121.579	0.888	0.892	0.884	0.977	10
483	28971721	9.657240	-36.962	-59.262	0.854	0.859	0.849	0.990	8
484	28996112	9.665371	-38.184	-36.962	0.806	0.810	0.801	0.992	5
485	29002329	9.667443	128.605	-138.074	0.870	0.883	0.857	0.993	8
486	29018835	9.672945	92.559	-115.775	0.837	0.809	0.865	0.991	3
487	29024922	9.674974	-158.847	174.426	0.652	0.716	0.588	0.993	7
488	29026165	9.675388	9.775	-69.954	0.798	0.762	0.833	0.960	3
489	29030223	9.676741	-45.821	-66.899	0.625	0.436	0.814	0.978	3
490	29032934	9.677645	126.161	-115.164	0.855	0.811	0.900	0.993	9
491	29078526	9.692842	-16.190	-15.274	0.843	0.849	0.837	0.985	7
492	29102428	9.700809	100.196	-110.887	0.929	0.923	0.936	0.991	9
493	29116079	9.705360	-11.608	-63.844	0.596	0.418	0.773	0.995	2
494	29118355	9.706118	-11.913	-66.593	0.804	0.705	0.903	0.934	6
495	29124247	9.708082	-10.386	-46.432	0.687	0.537	0.837	0.993	2
496	29136181	9.712060	93.781	-108.138	0.885	0.872	0.898	0.993	8
497	29138034	9.712678	-10.997	-47.348	0.825	0.714	0.936	0.988	8
498	29142306	9.714102	90.420	-135.936	0.853	0.845	0.862	0.957	2
499	29147283	9.715761	111.804	-95.613	0.823	0.815	0.832	0.988	5
500	29156612	9.718871	-38.184	-65.066	0.880	0.891	0.870	0.991	8
501	29167157	9.722386	-36.351	-58.346	0.756	0.719	0.793	0.990	2
502	29177626	9.725875	-108.749	114.553	0.751	0.856	0.647	0.994	3
503	29184166	9.728055	-33.908	-67.510	0.773	0.691	0.855	0.987	4
504	29204406	9.734802	-160.374	174.120	0.706	0.756	0.655	0.991	4
505	29212579	9.737526	-15.579	-42.461	0.844	0.823	0.865	0.966	3
506	29217931	9.739310	142.656	-130.132	0.822	0.781	0.863	0.994	5
507	29222622	9.740874	-0.916	-45.516	0.861	0.832	0.890	0.990	3
508	29237647	9.745882	185.117	-158.236	0.728	0.709	0.747	0.960	5
509	29243081	9.747694	98.057	-104.167	0.909	0.920	0.898	0.992	9
510	29251962	9.750654	85.533	-83.700	0.818	0.891	0.746	0.991	2
511	29257199	9.752400	123.717	-116.997	0.905	0.915	0.894	0.994	9
512	29273499	9.757833	127.994	-123.412	0.880	0.879	0.881	0.955	2
513	29286351	9.762117	-185.728	183.895	0.545	0.403	0.687	0.992	2
514	29295130	9.765043	135.020	-130.132	0.884	0.870	0.897	0.995	9
515	29308573	9.769524	98.668	-110.276	0.804	0.770	0.837	0.989	3
516	29313305	9.771102	-132.270	121.884	0.694	0.875	0.512	0.980	2
517	29319252	9.773084	-72.397	-66.288	0.588	0.702	0.473	0.965	2
518	29334863	9.778288	-36.351	-62.928	0.878	0.872	0.884	0.966	2
519	29334863	9.778288	-33.602	-64.761	0.883	0.849	0.916	0.983	3
520	29334858	9.778286	-39.712	-60.178	0.885	0.876	0.894	0.958	2
521	29337100	9.779033	-115.469	102.639	0.775	0.832	0.718	0.994	2
522	29340942	9.780314	106.305	-149.377	0.727	0.611	0.844	0.985	5
523	29363728	9.787909	-63.233	-70.565	0.677	0.527	0.827	0.987	3
524	29377450	9.792483	-63.844	-70.259	0.802	0.738	0.867	0.990	6
525	29380265	9.793422	107.527	-77.285	0.672	0.538	0.805	0.992	2
526	29381658	9.793886	131.048	-144.489	0.832	0.789	0.875	0.990	8
527	29386042	9.795347	98.974	-120.051	0.911	0.915	0.906	0.995	9
528	29403396	9.801132	118.829	-118.829	0.926	0.929	0.923	0.995	9
529	29456967	9.818989	-62.622	-71.786	0.745	0.655	0.834	0.911	4
530	29523778	9.841259	106.916	-111.804	0.854	0.860	0.849	0.994	8
531	29555370	9.851790	106.916	-112.109	0.862	0.845	0.879	0.991	2
532	29598242	9.866081	-45.210	-67.510	0.668	0.496	0.840	0.953	2
533	29615282	9.871761	92.864	-71.481	0.837	0.788	0.887	0.981	3
534	29741469	9.913823	-36.046	-65.066	0.834	0.788	0.880	0.990	5
535	29745537	9.915179	107.832	-109.971	0.677	0.508	0.846	0.983	2
536	29803121	9.934374	-64.150	-69.954	0.796	0.748	0.845	0.977	2
537	29808969	9.936323	-37.573	-55.291	0.795	0.814	0.776	0.993	4
538	29949942	9.983314	-215.665	-215.970	0.463	0.479	0.447	0.974	2
539	29962769	9.987590	-74.841	-68.121	0.807	0.900	0.714	0.991	6
540	29990621	9.996874	231.855	-225.134	0.583	0.677	0.489	0.985	3
