EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
364	26696744	8.898915	-127.688	110.582	0.902	0.920	0.885	0.992	9
365	26732851	8.910950	-88.893	-81.562	0.669	0.759	0.578	0.988	3
366	26742397	8.914132	-214.443	234.299	0.829	0.830	0.829	0.964	7
367	26754846	8.918282	-87.977	-25.660	0.779	0.866	0.692	0.992	2
368	26782585	8.927528	86.449	-104.472	0.853	0.869	0.837	0.992	7
369	26801483	8.933828	-89.504	-82.478	0.747	0.782	0.711	0.945	6
370	26856221	8.952074	-114.553	122.190	0.775	0.854	0.695	0.980	3
371	26876679	8.958893	-162.818	177.480	0.708	0.714	0.702	0.990	6
372	26877983	8.959328	-156.097	138.074	0.825	0.879	0.771	0.984	9
373	26900777	8.966926	-35.130	-62.317	0.845	0.854	0.836	0.989	6
374	26941895	8.980632	-161.290	174.426	0.779	0.811	0.747	0.992	6
375	27002843	9.000948	-78.201	36.657	0.912	0.934	0.889	0.990	7
376	27085386	9.028462	-35.435	-67.510	0.763	0.710	0.816	0.981	4
377	27129042	9.043014	-214.748	233.993	0.795	0.789	0.802	0.943	5
378	27209511	9.069837	-92.559	-87.671	0.704	0.754	0.654	0.963	2
379	27245565	9.081855	35.130	-29.631	0.879	0.850	0.907	0.994	8
380	27263166	9.087722	-101.112	105.389	0.562	0.627	0.496	0.992	2
381	27278334	9.092778	81.867	-69.343	0.886	0.889	0.883	0.962	2
382	27286061	9.095354	-112.109	120.662	0.785	0.864	0.707	0.989	9
383	27303626	9.101209	183.284	-157.625	0.777	0.768	0.787	0.991	8
384	27320026	9.106675	-114.858	118.218	0.731	0.851	0.611	0.988	9
385	27376151	9.125384	-89.809	-86.755	0.752	0.784	0.720	0.986	2
386	27394900	9.131633	164.651	-136.547	0.813	0.808	0.818	0.992	9
387	27412844	9.137615	179.924	-159.763	0.682	0.625	0.739	0.955	5
388	27422079	9.140693	-154.264	165.872	0.849	0.843	0.855	0.978	8
389	27444067	9.148022	5.804	-43.377	0.829	0.768	0.891	0.993	9
390	27447527	9.149176	-72.092	33.908	0.776	0.916	0.637	0.993	4
391	27459109	9.153036	-162.512	184.506	0.699	0.732	0.665	0.989	4
392	27461634	9.153878	-158.847	159.457	0.903	0.903	0.902	0.995	10
393	27507719	9.169240	-34.519	-65.371	0.786	0.744	0.829	0.992	6
394	27561769	9.187256	-23.216	27.493	0.795	0.796	0.794	0.993	5
395	27597792	9.199264	-164.040	183.895	0.686	0.701	0.672	0.990	8
396	27608254	9.202751	108.749	-109.054	0.834	0.822	0.846	0.992	8
397	27624501	9.208167	235.521	234.910	0.574	0.581	0.568	0.933	3
398	27650737	9.216912	-214.748	234.604	0.815	0.822	0.809	0.994	9
399	27670388	9.223463	42.461	-26.576	0.789	0.719	0.860	0.983	3
400	27673115	9.224372	-26.576	-36.962	0.770	0.669	0.871	0.977	5
401	27750482	9.250161	-49.487	-67.510	0.753	0.672	0.834	0.980	3
402	27751897	9.250632	193.671	-214.137	0.526	0.624	0.429	0.968	2
403	27756214	9.252071	-109.054	127.077	0.757	0.818	0.696	0.993	8
404	27771490	9.257163	-118.524	126.772	0.805	0.858	0.752	0.992	2
405	27787257	9.262419	-167.400	182.979	0.685	0.720	0.649	0.985	6
406	27810257	9.270086	-36.046	-66.899	0.770	0.731	0.808	0.991	3
407	27860122	9.286707	40.628	-28.409	0.888	0.871	0.905	0.994	9
408	27862283	9.287428	-215.970	233.993	0.750	0.749	0.751	0.973	3
409	27924661	9.308220	-96.835	-95.613	0.617	0.643	0.592	0.849	2
410	27977409	9.325803	-84.922	28.104	0.792	0.895	0.690	0.994	4
411	27978149	9.326050	-82.783	-76.369	0.730	0.769	0.692	0.991	4
412	27997673	9.332558	165.872	-169.233	0.561	0.572	0.551	0.993	3
413	28009383	9.336461	-49.487	37.573	0.865	0.889	0.841	0.957	9
414	28010575	9.336858	14.052	-50.403	0.904	0.892	0.915	0.989	6
415	28013926	9.337975	-152.737	171.065	0.637	0.720	0.554	0.993	6
416	28015766	9.338589	6.720	-46.432	0.865	0.867	0.862	0.996	6
417	28041903	9.347301	-91.031	-77.896	0.769	0.862	0.676	0.983	2
418	28085268	9.361756	-32.075	-64.455	0.716	0.722	0.710	0.873	2
419	28090047	9.363349	-162.207	182.674	0.764	0.792	0.737	0.991	5
420	28108703	9.369568	-69.954	-67.204	0.749	0.804	0.693	0.994	3
421	28112793	9.370931	-67.204	-65.066	0.717	0.742	0.692	0.989	5
422	28121322	9.373774	97.141	-105.694	0.804	0.778	0.829	0.994	4
423	28137915	9.379305	-123.412	126.772	0.897	0.902	0.893	0.988	9
424	28149812	9.383271	-112.720	108.749	0.754	0.871	0.638	0.993	9
425	28167645	9.389215	-165.567	174.426	0.802	0.818	0.786	0.987	6
426	28185486	9.395162	169.233	-131.965	0.694	0.551	0.837	0.994	2
427	28197892	9.399297	-147.544	168.011	0.646	0.794	0.498	0.994	5
428	28263190	9.421063	-158.541	176.259	0.720	0.810	0.630	0.993	8
429	28282859	9.427620	-59.873	-68.426	0.677	0.544	0.811	0.959	2
430	28285127	9.428376	-36.962	-62.317	0.661	0.627	0.696	0.985	3
431	28304154	9.434718	-89.809	54.374	0.724	0.925	0.522	0.993	4
432	28306462	9.435487	-147.849	116.691	0.656	0.717	0.595	0.977	6
433	28312003	9.437334	41.239	-21.994	0.873	0.868	0.877	0.986	9
434	28335842	9.445281	80.340	-84.311	0.853	0.839	0.867	0.995	2
435	28350979	9.450326	-148.460	183.284	0.754	0.781	0.726	0.991	9
436	28355642	9.451881	-34.519	-64.761	0.906	0.919	0.894	0.988	10
437	28382688	9.460896	-163.429	179.924	0.721	0.768	0.674	0.995	9
438	28410027	9.470009	-113.636	117.608	0.829	0.888	0.770	0.986	8
439	28481647	9.493882	112.414	-115.775	0.835	0.782	0.887	0.993	9
440	28570015	9.523338	28.409	-32.380	0.889	0.888	0.891	0.995	9
441	28579252	9.526417	-116.386	126.772	0.871	0.887	0.854	0.988	10
442	28632731	9.544244	182.979	-161.596	0.598	0.512	0.684	0.913	2
443	28643726	9.547909	115.469	-122.190	0.866	0.842	0.890	0.993	9
444	28653915	9.551305	102.945	-106.916	0.784	0.748	0.820	0.990	7
445	28663778	9.554593	-63.844	45.210	0.938	0.946	0.931	0.991	9
446	28674255	9.558085	-97.446	-96.530	0.487	0.558	0.416	0.968	2
447	28751646	9.583882	-29.631	-46.127	0.588	0.476	0.700	0.957	2
448	28757948	9.585983	-131.965	116.080	0.552	0.592	0.511	0.988	2
449	28773370	9.591123	-96.530	59.567	0.893	0.880	0.905	0.991	2
450	28797418	9.599139	-121.884	137.769	0.781	0.852	0.710	0.990	7
451	28806163	9.602054	-36.962	-67.510	0.705	0.632	0.778	0.983	3
452	28810118	9.603373	-145.406	170.760	0.696	0.784	0.608	0.992	9
453	28855094	9.618365	-72.092	-67.510	0.807	0.852	0.761	0.995	4
454	28884599	9.628200	84.311	-97.752	0.767	0.752	0.783	0.977	2
455	28924971	9.641657	-96.530	-88.587	0.705	0.758	0.653	0.987	6
456	28958439	9.652813	-215.054	234.604	0.820	0.803	0.837	0.987	9
457	29032672	9.677557	-116.997	112.109	0.692	0.830	0.554	0.985	3
458	29049990	9.683330	-96.530	-91.948	0.668	0.720	0.617	0.980	7
459	29055449	9.685150	-98.363	109.665	0.888	0.909	0.867	0.985	8
460	29062165	9.687388	30.853	-24.438	0.868	0.861	0.875	0.983	6
461	29066968	9.688989	-155.792	167.705	0.811	0.828	0.793	0.985	9
462	29131407	9.710469	-107.221	103.861	0.730	0.831	0.629	0.990	5
463	29136057	9.712019	-108.138	115.164	0.733	0.837	0.628	0.968	6
464	29152683	9.717561	169.538	-141.740	0.555	0.402	0.708	0.960	3
465	29159723	9.719908	-214.748	233.993	0.732	0.750	0.714	0.945	6
466	29184883	9.728294	-84.922	-23.522	0.748	0.887	0.608	0.991	2
467	29214981	9.738327	85.533	-86.755	0.857	0.858	0.856	0.991	6
468	29237837	9.745946	39.712	-27.493	0.837	0.795	0.879	0.993	7
469	29282192	9.760731	236.437	235.521	0.647	0.666	0.628	0.984	3
470	29299916	9.766639	94.697	-99.279	0.825	0.819	0.832	0.991	2
471	29311186	9.770395	146.628	-123.412	0.840	0.812	0.868	0.993	4
472	29335576	9.778525	-11.303	-45.821	0.714	0.576	0.853	0.985	3
473	29366892	9.788964	-103.250	88.893	0.799	0.850	0.749	0.988	2
474	29374552	9.791517	96.530	-82.173	0.690	0.592	0.789	0.963	3
475	29381630	9.793877	35.740	-30.242	0.663	0.690	0.636	0.995	3
476	29444010	9.814670	-64.150	-70.259	0.798	0.747	0.848	0.986	5
477	29456264	9.818755	174.426	-150.904	0.751	0.771	0.732	0.982	3
478	29510597	9.836866	118.218	-115.775	0.873	0.844	0.902	0.991	6
479	29524858	9.841619	109.665	-120.357	0.841	0.819	0.864	0.989	3
480	29557358	9.852453	-80.645	-70.870	0.791	0.832	0.749	0.994	6
481	29575168	9.858389	-62.011	-68.121	0.764	0.664	0.864	0.989	7
482	29661021	9.887007	171.065	-151.515	0.649	0.489	0.809	0.709	3
483	29694591	9.898197	82.783	-107.221	0.848	0.884	0.812	0.979	2
484	29700992	9.900331	85.533	-110.582	0.860	0.885	0.835	0.991	3
485	29759430	9.919810	-50.098	-70.870	0.788	0.694	0.882	0.946	2
486	29866516	9.955505	110.276	-131.048	0.849	0.840	0.859	0.993	2
487	29880454	9.960151	130.132	-125.855	0.846	0.840	0.852	0.991	4
488	29884945	9.961648	138.991	-144.795	0.797	0.724	0.869	0.992	2
489	29888768	9.962923	181.452	-155.486	0.728	0.777	0.679	0.740	2
490	29963488	9.987829	236.742	-218.719	0.806	0.852	0.760	0.993	7
491	29967351	9.989117	-68.426	-66.899	0.768	0.799	0.737	0.992	5
