EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
367	95299671	31.766557	-157.319	234.299	0.822	0.869	0.774	0.995	10
368	95329247	31.776416	-210.166	228.495	0.563	0.499	0.626	0.987	6
369	95458467	31.819489	-96.530	-93.475	0.692	0.736	0.647	0.915	2
370	95636256	31.878752	-66.899	236.131	0.565	0.419	0.712	0.982	2
371	95658648	31.886216	-175.037	221.774	0.658	0.714	0.601	0.992	9
372	95869891	31.956630	39.406	-24.743	0.849	0.799	0.899	0.993	7
373	97263258	32.421086	-32.991	-64.761	0.915	0.900	0.930	0.993	9
374	97639279	32.546426	-157.625	238.881	0.745	0.755	0.735	0.986	9
375	97710857	32.570286	-89.198	-82.783	0.663	0.736	0.591	0.952	2
376	97913774	32.637925	-50.709	-21.689	0.718	0.807	0.630	0.993	4
377	97946959	32.648986	-156.097	172.287	0.746	0.825	0.666	0.986	7
378	98442034	32.814011	84.311	-168.927	0.746	0.810	0.682	0.755	4
379	98617055	32.872352	-69.343	-63.539	0.729	0.876	0.582	0.993	2
380	98760406	32.920135	179.008	-157.319	0.659	0.609	0.708	0.723	3
381	98903820	32.967940	-113.942	123.106	0.772	0.844	0.699	0.993	9
382	99067289	33.022430	116.691	-121.273	0.800	0.723	0.877	0.990	8
383	99253632	33.084544	-215.054	233.993	0.766	0.755	0.778	0.990	3
384	99287106	33.095702	-18.634	-165.567	0.727	0.802	0.653	0.992	5
385	99346125	33.115375	-168.927	176.870	0.663	0.557	0.770	0.977	3
386	99386892	33.128964	-120.051	125.550	0.859	0.886	0.832	0.985	9
387	99439302	33.146434	-112.109	87.671	0.878	0.903	0.853	0.993	3
388	99654143	33.218048	-215.054	233.993	0.727	0.707	0.748	0.930	5
389	99662695	33.220898	73.619	-88.282	0.842	0.840	0.844	0.993	3
390	99788150	33.262717	126.161	-115.775	0.796	0.707	0.886	0.990	3
391	100053558	33.351186	-214.137	-205.584	0.537	0.652	0.421	0.932	2
392	100053564	33.351188	-214.748	236.131	0.748	0.730	0.765	0.872	2
393	100131213	33.377071	-177.175	183.590	0.731	0.722	0.741	0.983	9
394	100170733	33.390244	-155.792	229.106	0.822	0.869	0.774	0.995	10
395	100195495	33.398498	-215.054	234.604	0.717	0.686	0.747	0.989	4
396	100283618	33.427873	-154.875	172.898	0.646	0.707	0.585	0.993	7
397	100397948	33.465983	-109.360	118.218	0.605	0.671	0.539	0.976	2
398	100419285	33.473095	124.939	-117.913	0.805	0.727	0.884	0.989	5
399	100531760	33.510587	-159.763	158.541	0.850	0.864	0.837	0.964	9
400	101082668	33.694223	-155.181	178.397	0.649	0.687	0.610	0.984	8
401	101216334	33.738778	177.175	-149.377	0.753	0.692	0.814	0.995	8
402	101244519	33.748173	127.994	-115.775	0.815	0.762	0.868	0.993	3
403	101342484	33.780828	101.417	-103.250	0.795	0.776	0.814	0.986	6
404	101362837	33.787612	84.922	-146.322	0.787	0.767	0.808	0.910	8
405	101391151	33.797050	-153.959	133.798	0.920	0.914	0.926	0.993	10
406	101562392	33.854131	-95.613	-92.864	0.669	0.688	0.650	0.915	4
407	101702608	33.900869	-156.403	172.593	0.692	0.781	0.603	0.994	4
408	101729195	33.909732	-94.391	-90.420	0.708	0.716	0.701	0.940	6
409	101748224	33.916075	-156.708	180.230	0.778	0.809	0.747	0.986	7
410	101851688	33.950563	-165.567	184.506	0.739	0.745	0.733	0.984	9
411	101893551	33.964517	-198.558	207.111	0.660	0.684	0.636	0.987	2
412	102351634	34.117211	-167.705	171.371	0.815	0.794	0.837	0.977	8
413	102402560	34.134187	-131.659	113.025	0.785	0.834	0.735	0.962	8
414	102590686	34.196895	87.977	-88.282	0.839	0.827	0.850	0.993	7
415	102749513	34.249838	122.495	-119.135	0.865	0.850	0.879	0.994	9
416	102789646	34.263215	36.962	-26.576	0.841	0.813	0.869	0.990	9
417	102932759	34.310920	-165.872	173.204	0.550	0.692	0.408	0.986	2
418	103020740	34.340247	89.504	-82.783	0.823	0.783	0.863	0.994	3
419	103405732	34.468577	-186.645	177.480	0.800	0.784	0.817	0.995	10
420	103408467	34.469489	-197.336	176.259	0.888	0.888	0.887	0.992	9
421	103799434	34.599811	-68.121	-70.259	0.664	0.637	0.691	0.950	9
422	104043047	34.681016	-147.849	177.786	0.754	0.799	0.710	0.988	7
423	104062325	34.687442	86.144	-101.112	0.797	0.846	0.748	0.990	6
424	104113112	34.704371	-113.636	113.025	0.859	0.888	0.829	0.973	3
425	104251380	34.750460	111.498	-94.697	0.575	0.520	0.631	0.991	2
426	104292368	34.764123	95.613	-89.809	0.712	0.707	0.717	0.786	2
427	104337521	34.779174	-114.553	126.161	0.713	0.809	0.616	0.975	5
428	104440627	34.813542	-89.809	-84.616	0.769	0.820	0.719	0.992	5
429	104443423	34.814474	-95.919	-92.253	0.674	0.695	0.652	0.909	2
430	104598598	34.866199	-175.037	184.812	0.629	0.604	0.655	0.989	8
431	104660972	34.886991	-158.541	179.313	0.703	0.750	0.656	0.984	7
432	104769770	34.923257	-96.224	-93.170	0.561	0.620	0.503	0.982	3
433	104983734	34.994578	-118.829	126.772	0.882	0.892	0.872	0.994	10
434	104992061	34.997354	83.394	-142.962	0.718	0.770	0.666	0.846	2
435	105044683	35.014894	175.648	-152.432	0.729	0.738	0.719	0.991	2
436	105231397	35.077132	-153.959	176.870	0.598	0.713	0.482	0.894	2
437	105372928	35.124309	-156.097	175.953	0.623	0.700	0.546	0.990	5
438	105375961	35.125320	-69.954	95.002	0.639	0.861	0.416	0.992	4
439	105425302	35.141767	-174.120	185.728	0.642	0.641	0.644	0.992	9
440	105481599	35.160533	-118.524	116.691	0.808	0.873	0.743	0.972	9
441	105720903	35.240301	-116.997	87.366	0.789	0.828	0.750	0.982	3
442	105725032	35.241677	165.872	-135.325	0.580	0.402	0.758	0.978	3
443	105738848	35.246283	-95.613	-82.173	0.817	0.885	0.749	0.987	6
444	106025146	35.341715	-147.849	168.011	0.705	0.809	0.601	0.993	4
445	106076129	35.358710	-115.164	119.746	0.651	0.779	0.523	0.980	6
446	106287428	35.429143	-154.875	146.017	0.848	0.870	0.827	0.995	10
447	106432767	35.477589	-122.495	131.965	0.742	0.830	0.653	0.991	9
448	106490287	35.496762	87.366	-94.086	0.843	0.860	0.826	0.994	8
449	106583129	35.527710	141.129	-138.991	0.775	0.714	0.836	0.988	3
450	106722903	35.574301	-157.014	180.535	0.525	0.514	0.536	0.973	2
451	106917225	35.639075	-174.120	184.506	0.668	0.694	0.643	0.989	9
452	107017915	35.672638	-154.570	179.008	0.644	0.617	0.670	0.987	3
453	107047171	35.682390	-160.374	165.261	0.856	0.870	0.843	0.995	8
454	107150408	35.716803	-97.141	-89.809	0.737	0.770	0.704	0.968	6
455	107255099	35.751700	123.717	-128.910	0.926	0.925	0.927	0.995	9
456	107467535	35.822512	-155.486	164.956	0.842	0.856	0.828	0.992	10
457	107471353	35.823784	-107.221	35.435	0.867	0.918	0.817	0.994	5
458	107550383	35.850128	92.253	-128.910	0.805	0.769	0.840	0.951	3
459	107569580	35.856527	117.608	-117.913	0.823	0.768	0.879	0.992	7
460	107581512	35.860504	-115.469	124.939	0.837	0.863	0.811	0.991	5
461	107615120	35.871707	-181.757	184.812	0.525	0.428	0.621	0.979	2
462	107662533	35.887511	-170.149	184.812	0.634	0.657	0.610	0.989	2
463	107691517	35.897172	-162.818	182.674	0.581	0.511	0.650	0.988	4
464	107715762	35.905254	-161.290	178.702	0.643	0.680	0.605	0.990	2
465	107885509	35.961836	-146.322	127.383	0.769	0.829	0.710	0.985	6
466	107980141	35.993380	-150.293	136.241	0.790	0.846	0.735	0.991	7
467	108025586	36.008529	-57.735	-69.954	0.686	0.538	0.834	0.960	4
468	108058711	36.019570	-110.887	109.971	0.662	0.785	0.539	0.990	2
469	108078769	36.026256	-125.855	127.077	0.878	0.888	0.868	0.990	9
470	108164306	36.054769	-149.682	125.855	0.751	0.853	0.648	0.980	6
471	108253338	36.084446	-82.173	-74.536	0.742	0.875	0.608	0.980	5
472	108296568	36.098856	-100.196	7.331	0.598	0.688	0.508	0.984	2
473	108343161	36.114387	-93.475	-82.478	0.802	0.829	0.775	0.989	4
474	108472178	36.157393	-96.530	-81.867	0.763	0.855	0.670	0.976	3
475	108531652	36.177217	-108.443	123.412	0.615	0.734	0.495	0.987	2
476	108531652	36.177217	-97.141	-96.530	0.514	0.605	0.424	0.991	2
477	108714410	36.238137	-106.000	107.527	0.748	0.848	0.648	0.982	3
478	108723458	36.241153	-59.567	30.547	0.730	0.855	0.606	0.990	5
479	108771749	36.257250	90.726	-119.135	0.883	0.894	0.871	0.989	8
480	108777268	36.259089	111.193	-114.553	0.766	0.697	0.834	0.993	4
481	108830198	36.276733	-115.164	118.218	0.713	0.824	0.602	0.977	7
482	108873083	36.291028	-214.748	233.688	0.772	0.821	0.723	0.987	9
483	108901744	36.300581	95.613	-90.115	0.712	0.646	0.778	0.988	2
484	108902421	36.300807	4.582	-44.905	0.790	0.750	0.830	0.990	4
485	108914866	36.304955	-154.875	177.175	0.644	0.766	0.523	0.992	7
486	109048237	36.349412	103.556	-83.394	0.780	0.759	0.801	0.985	3
487	109079596	36.359865	-66.899	-62.011	0.698	0.804	0.591	0.988	4
488	109146584	36.382195	-154.875	134.714	0.848	0.892	0.805	0.994	9
489	109182882	36.394294	-86.755	-80.645	0.637	0.827	0.446	0.990	2
490	109202448	36.400816	-96.224	-92.559	0.696	0.724	0.669	0.991	4
491	109521417	36.507139	234.604	-215.359	0.784	0.803	0.764	0.980	8
492	109674704	36.558235	-157.625	178.091	0.551	0.587	0.515	0.902	2
493	109727489	36.575830	84.005	-143.878	0.843	0.864	0.821	0.994	9
494	109744853	36.581618	86.755	-146.933	0.638	0.556	0.719	0.990	3
495	109769136	36.589712	-178.702	204.973	0.564	0.610	0.518	0.985	8
496	109884673	36.628224	-117.302	117.608	0.877	0.922	0.831	0.989	9
497	109949214	36.649738	87.977	-109.971	0.813	0.826	0.800	0.980	4
498	110131599	36.710533	-156.708	162.207	0.839	0.860	0.817	0.995	8
499	110147108	36.715703	196.725	-205.890	0.561	0.601	0.521	0.910	3
500	110168298	36.722766	-157.014	181.452	0.638	0.610	0.666	0.980	3
501	110234393	36.744798	-90.726	-77.896	0.775	0.864	0.686	0.994	5
502	110286172	36.762057	185.423	-161.596	0.710	0.725	0.696	0.976	6
503	110426666	36.808889	-135.020	127.994	0.828	0.868	0.789	0.992	8
504	110462578	36.820859	-96.835	-93.781	0.524	0.638	0.410	0.988	2
505	110478427	36.826142	-97.141	-91.948	0.634	0.711	0.557	0.986	4
506	110513436	36.837812	-88.893	-80.951	0.638	0.747	0.529	0.992	2
507	110608183	36.869394	-115.469	86.144	0.872	0.902	0.841	0.996	9
508	110707118	36.902373	-77.590	-69.037	0.704	0.893	0.515	0.973	2
509	110733765	36.911255	-88.282	-82.783	0.764	0.822	0.706	0.975	5
510	110824007	36.941336	-87.977	1.833	0.849	0.881	0.817	0.986	2
511	110879496	36.959832	-149.988	161.596	0.752	0.831	0.673	0.993	7
512	111066364	37.022121	-131.048	92.253	0.595	0.470	0.720	0.965	2
513	111133042	37.044347	-90.726	-82.173	0.619	0.826	0.412	0.982	2
514	111144795	37.048265	-147.544	126.466	0.687	0.809	0.564	0.974	3
515	111161300	37.053767	-108.749	117.608	0.610	0.763	0.458	0.986	2
516	111330107	37.110036	-161.290	177.480	0.673	0.662	0.684	0.991	2
517	111368383	37.122794	-115.164	87.671	0.901	0.915	0.886	0.992	7
518	111393420	37.131140	-86.449	37.573	0.910	0.917	0.904	0.992	4
519	111500446	37.166815	-89.809	-85.533	0.739	0.775	0.704	0.979	2
520	111610960	37.203653	-95.919	-87.977	0.686	0.768	0.605	0.990	2
521	111659269	37.219756	-78.201	88.893	0.885	0.914	0.856	0.929	9
522	111678339	37.226113	-222.385	228.800	0.618	0.585	0.652	0.827	2
523	111691229	37.230410	-88.587	91.642	0.730	0.857	0.603	0.993	3
524	111785095	37.261698	-197.947	226.356	0.541	0.483	0.600	0.990	7
525	111902526	37.300842	-108.138	96.224	0.802	0.861	0.743	0.992	3
526	111945839	37.315280	-113.636	114.247	0.736	0.853	0.618	0.984	9
527	111998992	37.332997	-117.608	116.080	0.798	0.877	0.718	0.949	7
528	112015466	37.338489	-37.573	-68.732	0.741	0.676	0.805	0.922	8
529	112054726	37.351575	-97.446	-94.086	0.606	0.705	0.507	0.967	2
530	112105211	37.368404	-113.636	126.772	0.857	0.874	0.840	0.994	9
531	112167902	37.389301	-161.290	175.648	0.705	0.704	0.706	0.987	5
532	112188918	37.396306	177.786	-157.930	0.750	0.738	0.762	0.985	3
533	112296351	37.432117	-112.720	119.440	0.758	0.860	0.656	0.986	2
534	112324138	37.441379	-54.069	-21.383	0.796	0.750	0.842	0.929	3
535	112358317	37.452772	-96.835	-90.115	0.680	0.707	0.652	0.979	2
536	112368750	37.456250	-111.498	85.227	0.888	0.911	0.866	0.977	3
537	112381083	37.460361	-112.414	121.273	0.749	0.855	0.643	0.995	9
538	112387928	37.462643	-84.005	40.323	0.875	0.922	0.829	0.994	8
539	112434438	37.478146	-153.959	179.619	0.626	0.723	0.528	0.985	3
540	112450583	37.483528	-114.247	119.440	0.707	0.836	0.578	0.985	6
541	112481896	37.493965	-71.786	-67.510	0.692	0.795	0.589	0.978	2
542	112486396	37.495465	-116.080	125.855	0.805	0.877	0.732	0.993	9
543	112592278	37.530759	-156.708	171.676	0.786	0.828	0.743	0.995	8
544	112689776	37.563259	-127.688	126.161	0.886	0.888	0.883	0.992	9
545	112692539	37.564180	1.222	-59.262	0.849	0.800	0.898	0.996	10
546	112700352	37.566784	-78.201	107.832	0.613	0.728	0.498	0.993	3
547	112721963	37.573988	94.086	-110.276	0.868	0.838	0.898	0.993	2
548	112770648	37.590216	-109.971	109.665	0.682	0.814	0.550	0.994	5
549	112788683	37.596228	-109.360	123.412	0.783	0.850	0.716	0.994	9
550	112859704	37.619901	-117.913	107.527	0.877	0.913	0.840	0.985	8
551	112865254	37.621751	-159.457	169.538	0.793	0.808	0.778	0.991	9
552	112870840	37.623613	-159.763	176.870	0.683	0.741	0.624	0.991	2
553	112906737	37.635579	-236.742	-234.604	0.444	0.457	0.432	0.968	2
554	112911737	37.637246	95.919	-82.478	0.834	0.815	0.853	0.993	2
555	112925075	37.641692	-156.403	179.619	0.631	0.642	0.620	0.994	4
556	112956872	37.652291	-94.391	-89.504	0.726	0.747	0.705	0.830	7
557	112964692	37.654897	-131.048	121.884	0.934	0.941	0.927	0.990	9
558	113027268	37.675756	-115.775	117.608	0.823	0.884	0.762	0.983	8
559	113082387	37.694129	-41.850	-14.357	0.811	0.778	0.843	0.984	2
560	113085616	37.695205	-87.366	-79.118	0.767	0.843	0.691	0.990	3
561	113151856	37.717285	-86.755	-82.173	0.643	0.681	0.605	0.750	2
562	113171463	37.723821	82.173	-82.783	0.717	0.599	0.835	0.991	2
563	113198204	37.732735	-142.656	127.077	0.814	0.868	0.759	0.987	9
564	113230322	37.743441	-152.432	180.841	0.643	0.636	0.650	0.986	7
565	113287053	37.762351	-194.892	222.691	0.592	0.607	0.576	0.988	8
566	113335882	37.778627	-108.749	103.861	0.833	0.890	0.775	0.989	6
567	113426332	37.808777	-165.872	159.763	0.912	0.906	0.918	0.991	10
568	113448986	37.816329	-102.334	105.694	0.734	0.862	0.606	0.993	2
569	113463660	37.821220	-157.014	178.091	0.703	0.781	0.624	0.989	5
570	113483765	37.827922	-171.676	198.864	0.647	0.685	0.608	0.981	9
571	113516262	37.838754	-62.011	-67.510	0.766	0.669	0.862	0.895	6
572	113519239	37.839746	-176.564	177.480	0.786	0.819	0.754	0.993	10
573	113532023	37.844008	-152.737	178.091	0.622	0.674	0.570	0.994	2
574	113582324	37.860775	-114.247	116.080	0.803	0.882	0.724	0.971	9
575	113591356	37.863785	-206.500	178.397	0.744	0.717	0.770	0.993	7
576	113595316	37.865105	-164.956	178.397	0.695	0.710	0.680	0.968	5
577	113615341	37.871780	-214.137	231.549	0.663	0.578	0.747	0.961	9
578	113625571	37.875190	140.824	-129.216	0.866	0.854	0.878	0.989	9
579	113633475	37.877825	-172.898	180.230	0.575	0.508	0.641	0.995	7
580	113636068	37.878689	-94.086	-22.300	0.805	0.856	0.753	0.994	2
581	113639903	37.879968	1.527	-41.239	0.788	0.815	0.761	0.966	4
582	113756499	37.918833	-114.553	120.051	0.873	0.905	0.842	0.993	9
583	113769986	37.923329	-161.596	178.397	0.601	0.601	0.601	0.987	3
584	113772546	37.924182	-156.403	142.962	0.805	0.861	0.750	0.965	10
585	113787782	37.929261	-120.051	128.299	0.836	0.881	0.790	0.991	9
586	113886351	37.962117	-233.688	230.327	0.586	0.513	0.660	0.903	3
587	113927520	37.975840	36.962	-22.300	0.797	0.707	0.887	0.976	2
588	113933960	37.977987	-111.193	105.694	0.782	0.871	0.694	0.987	2
589	113961059	37.987020	-214.443	233.077	0.782	0.808	0.755	0.962	8
590	113986964	37.995655	127.383	-127.383	0.915	0.917	0.913	0.954	10
591	114032316	38.010772	-115.164	118.218	0.745	0.838	0.651	0.984	5
592	114035899	38.011966	-154.875	132.270	0.876	0.896	0.856	0.996	8
593	114090790	38.030263	-96.530	-94.697	0.583	0.611	0.555	0.942	4
594	114098858	38.032953	-91.948	-89.198	0.760	0.770	0.751	0.980	2
595	114131611	38.043870	-35.435	-65.677	0.839	0.813	0.865	0.943	8
596	114155528	38.051843	182.674	-158.847	0.732	0.713	0.751	0.952	8
597	114162842	38.054281	182.979	-168.011	0.780	0.830	0.730	0.991	8
598	114188795	38.062932	-18.634	29.631	0.781	0.714	0.849	0.994	3
599	114200549	38.066850	-213.221	233.077	0.790	0.808	0.771	0.969	6
600	114210389	38.070130	-27.187	-39.712	0.890	0.895	0.884	0.979	6
601	114219089	38.073030	-117.302	113.025	0.900	0.927	0.873	0.991	9
602	114221100	38.073700	91.948	-112.720	0.754	0.708	0.800	0.871	2
603	114231416	38.077139	134.714	-114.553	0.867	0.847	0.887	0.980	8
604	114244919	38.081640	-215.054	233.993	0.726	0.735	0.716	0.902	4
605	114266308	38.088769	-146.628	133.798	0.882	0.893	0.872	0.995	8
606	114356790	38.118930	-70.565	80.645	0.864	0.905	0.823	0.988	2
607	114368936	38.122979	-96.835	-91.642	0.606	0.728	0.485	0.988	6
608	114383460	38.127820	-143.573	122.801	0.905	0.905	0.905	0.993	9
609	114399971	38.133324	-159.763	167.094	0.663	0.766	0.559	0.992	8
610	114472803	38.157601	-157.014	182.979	0.526	0.468	0.584	0.985	5
611	114489224	38.163075	-89.504	-84.922	0.703	0.757	0.649	0.991	2
612	114513776	38.171259	-117.302	107.527	0.807	0.895	0.719	0.990	9
613	114588826	38.196275	-70.870	-65.982	0.754	0.828	0.680	0.992	3
614	114618627	38.206209	-29.631	21.078	0.830	0.814	0.846	0.992	8
615	114628009	38.209336	-209.861	225.134	0.552	0.490	0.614	0.987	9
616	114649139	38.216380	108.443	-121.273	0.715	0.609	0.821	0.986	6
617	114743271	38.247757	126.161	-116.386	0.861	0.817	0.904	0.994	8
618	114761193	38.253731	-98.057	-88.893	0.751	0.823	0.679	0.860	2
619	114872913	38.290971	-210.166	209.555	0.433	0.428	0.438	0.985	2
620	114887760	38.295920	-95.919	-87.977	0.686	0.768	0.605	0.990	2
621	114936069	38.312023	-78.201	88.893	0.885	0.914	0.856	0.929	9
622	114955139	38.318380	-222.385	228.800	0.618	0.585	0.652	0.827	2
623	114968029	38.322676	-88.587	91.642	0.730	0.857	0.603	0.993	3
624	115061895	38.353965	-197.947	226.356	0.541	0.483	0.600	0.990	7
625	115179326	38.393109	-108.138	96.224	0.802	0.861	0.743	0.992	3
626	115222639	38.407546	-113.636	114.247	0.736	0.853	0.618	0.984	9
627	115275792	38.425264	-117.608	116.080	0.798	0.877	0.718	0.949	7
628	115292266	38.430755	-37.573	-68.732	0.741	0.676	0.805	0.922	8
629	115331526	38.443842	-97.446	-94.086	0.606	0.705	0.507	0.967	2
630	115382011	38.460670	-113.636	126.772	0.857	0.874	0.840	0.994	9
631	115444702	38.481567	-161.290	175.648	0.705	0.704	0.706	0.987	5
632	115465718	38.488573	177.786	-157.930	0.750	0.738	0.762	0.985	3
633	115573151	38.524384	-112.720	119.440	0.758	0.860	0.656	0.986	2
634	115600938	38.533646	-54.069	-21.383	0.796	0.750	0.842	0.929	3
635	115635117	38.545039	-96.835	-90.115	0.680	0.707	0.652	0.979	2
636	115645550	38.548517	-111.498	85.227	0.888	0.911	0.866	0.977	3
637	115657883	38.552628	-112.414	121.273	0.749	0.855	0.643	0.995	9
638	115664728	38.554909	-84.005	40.323	0.875	0.922	0.829	0.994	8
639	115711238	38.570413	-153.959	179.619	0.626	0.723	0.528	0.985	3
640	115727383	38.575794	-114.247	119.440	0.707	0.836	0.578	0.985	6
641	115758696	38.586232	-71.786	-67.510	0.692	0.795	0.589	0.978	2
642	115763196	38.587732	-116.080	125.855	0.805	0.877	0.732	0.993	9
643	115869078	38.623026	-156.708	171.676	0.786	0.828	0.743	0.995	8
644	115966576	38.655525	-127.688	126.161	0.886	0.888	0.883	0.992	9
645	115969339	38.656446	1.222	-59.262	0.849	0.800	0.898	0.996	10
646	115977152	38.659051	-78.201	107.832	0.613	0.728	0.498	0.993	3
647	115998763	38.666254	94.086	-110.276	0.868	0.838	0.898	0.993	2
648	116064612	38.688204	-27.798	-49.181	0.581	0.541	0.620	0.982	2
649	116088123	38.696041	-165.567	177.786	0.613	0.525	0.700	0.984	2
650	116104581	38.701527	-107.221	83.700	0.797	0.831	0.764	0.989	2
651	116105475	38.701825	-176.564	142.045	0.658	0.704	0.613	0.973	3
652	116113557	38.704519	-92.864	-82.783	0.769	0.868	0.669	0.992	2
653	116135325	38.711775	37.573	-27.493	0.865	0.846	0.884	0.975	7
654	116205081	38.735027	139.602	-28.409	0.624	0.404	0.844	0.990	2
655	116210395	38.736798	234.299	-230.633	0.599	0.742	0.456	0.948	3
656	116210395	38.736798	235.826	234.910	0.535	0.616	0.454	0.985	2
657	116248223	38.749408	-66.593	-63.233	0.614	0.715	0.513	0.988	2
658	116258980	38.752993	-61.400	-22.300	0.680	0.787	0.573	0.992	2
659	116273295	38.757765	-128.605	142.351	0.690	0.765	0.614	0.981	8
660	116281827	38.760609	24.743	-46.738	0.814	0.714	0.913	0.980	2
661	116293534	38.764511	-36.657	-61.706	0.867	0.861	0.874	0.992	6
662	116311678	38.770559	90.420	-82.478	0.854	0.850	0.857	0.994	4
663	116339559	38.779853	-69.954	13.746	0.678	0.812	0.544	0.994	4
664	116362489	38.787496	39.712	-25.660	0.860	0.837	0.883	0.957	5
665	116365428	38.788476	-44.294	-64.761	0.880	0.893	0.867	0.971	7
666	116369383	38.789794	-5.193	-32.991	0.815	0.839	0.792	0.970	2
667	116375157	38.791719	-34.213	-65.371	0.814	0.793	0.835	0.991	3
668	116378624	38.792875	34.213	-27.187	0.843	0.806	0.881	0.990	5
669	116380532	38.793511	-63.233	-62.011	0.650	0.669	0.631	0.988	2
670	116388342	38.796114	-111.193	123.106	0.793	0.904	0.683	0.993	7
671	116402164	38.800721	40.934	-68.426	0.895	0.893	0.896	0.987	2
672	116407945	38.802648	-30.853	-63.539	0.895	0.872	0.918	0.982	2
673	116409770	38.803257	-57.124	-69.343	0.682	0.511	0.853	0.946	5
674	116418077	38.806026	4.277	-31.769	0.707	0.684	0.730	0.994	7
675	116431938	38.810646	29.020	-44.905	0.837	0.777	0.896	0.905	7
676	116440222	38.813407	-44.599	-52.236	0.824	0.830	0.818	0.979	4
677	116442528	38.814176	-9.470	-45.516	0.697	0.562	0.833	0.985	2
678	116458530	38.819510	-18.023	-60.789	0.855	0.835	0.876	0.994	6
679	116459951	38.819984	-61.400	-70.259	0.655	0.540	0.769	0.925	3
680	116472673	38.824224	37.879	-25.049	0.851	0.836	0.866	0.950	7
681	116475036	38.825012	234.604	-30.853	0.774	0.737	0.812	0.985	3
682	116475034	38.825011	235.521	235.521	0.650	0.646	0.654	0.985	2
683	116477962	38.825987	136.547	-31.464	0.707	0.554	0.860	0.965	2
684	116487858	38.829286	-59.567	-69.648	0.715	0.620	0.811	0.973	2
685	116506837	38.835612	-53.152	-69.648	0.695	0.549	0.841	0.954	3
686	116518726	38.839575	0.305	-47.959	0.804	0.794	0.813	0.990	3
