EventID	ArrivalGlobalIdx	ArrivalTime_s	X_mm	Y_mm	LocateConf	MaxX	MaxY	DetectConf	HitCount
277	39675467	13.225156	-116.997	104.472	0.919	0.937	0.901	0.983	10
278	40499259	13.499753	-75.758	-71.786	0.794	0.832	0.757	0.935	2
279	40670771	13.556924	21.383	-51.014	0.916	0.907	0.925	0.994	9
280	40841003	13.613668	118.218	-113.331	0.652	0.460	0.844	0.988	3
281	40944828	13.648276	-93.781	-84.005	0.600	0.795	0.406	0.990	2
282	41329966	13.776655	104.472	-85.227	0.797	0.785	0.809	0.992	9
283	41396062	13.798687	113.636	-106.610	0.635	0.491	0.779	0.992	4
284	41545195	13.848398	173.204	-124.939	0.834	0.815	0.852	0.991	9
285	41552438	13.850813	-142.351	129.826	0.907	0.922	0.892	0.973	10
286	41719891	13.906630	-171.371	182.063	0.655	0.634	0.677	0.986	6
287	41730983	13.910328	-215.054	233.688	0.797	0.792	0.803	0.990	9
288	41852339	13.950780	-214.137	234.604	0.828	0.837	0.819	0.988	8
289	41869985	13.956662	-119.440	127.994	0.819	0.872	0.767	0.986	3
290	41869985	13.956662	-115.164	121.884	0.708	0.876	0.539	0.985	2
291	41882110	13.960703	235.215	-215.359	0.758	0.812	0.704	0.959	9
292	42255865	14.085288	-167.400	184.201	0.480	0.406	0.554	0.987	2
293	42307196	14.102399	-171.371	228.495	0.610	0.661	0.559	0.990	9
294	42345139	14.115046	-87.977	-80.340	0.775	0.846	0.703	0.985	4
295	42392586	14.130862	118.524	-109.665	0.739	0.659	0.819	0.992	7
296	42432983	14.144328	-41.850	34.213	0.918	0.932	0.905	0.993	9
297	42977237	14.325746	231.855	-227.273	0.594	0.704	0.483	0.973	2
298	43148641	14.382880	107.832	-92.864	0.760	0.750	0.770	0.994	4
299	43239593	14.413198	-113.025	125.855	0.758	0.844	0.673	0.993	6
300	43403044	14.467681	-148.155	176.259	0.585	0.709	0.461	0.960	5
301	43457344	14.485781	-195.809	208.944	0.484	0.496	0.471	0.980	4
302	43473380	14.491127	-162.512	241.325	0.821	0.819	0.822	0.995	9
303	43498440	14.499480	164.040	-136.241	0.835	0.796	0.874	0.988	10
304	43632579	14.544193	104.778	-114.553	0.916	0.918	0.914	0.995	9
305	43729126	14.576375	-177.480	183.895	0.550	0.525	0.575	0.957	2
306	43827049	14.609016	-155.792	180.230	0.666	0.677	0.654	0.990	3
307	43965779	14.655260	79.118	-45.821	0.717	0.658	0.776	0.989	2
308	43975445	14.658482	119.440	-135.325	0.796	0.744	0.847	0.990	5
309	44010014	14.670005	-97.446	-87.060	0.779	0.830	0.729	0.991	7
310	44204834	14.734945	-121.273	115.164	0.932	0.942	0.922	0.955	10
311	44214356	14.738119	-86.144	-83.089	0.713	0.744	0.682	0.878	2
312	44397349	14.799116	-120.662	113.025	0.933	0.942	0.924	0.992	10
313	44645363	14.881788	-162.512	163.123	0.877	0.865	0.889	0.994	9
314	44685714	14.895238	-29.020	26.882	0.660	0.783	0.538	0.992	2
315	44713987	14.904662	-157.319	179.924	0.580	0.665	0.494	0.990	4
316	45060403	15.020134	-147.849	174.731	0.639	0.738	0.540	0.988	7
317	45337766	15.112589	-149.377	175.342	0.769	0.825	0.713	0.993	5
318	45438518	15.146173	182.368	-148.155	0.647	0.588	0.706	0.861	4
319	45445657	15.148552	84.311	-80.340	0.870	0.862	0.879	0.990	2
320	45839794	15.279931	137.158	-146.933	0.840	0.799	0.882	0.995	9
321	45852882	15.284294	-157.319	183.284	0.733	0.804	0.661	0.985	8
322	45890941	15.296980	55.596	-80.645	0.877	0.870	0.884	0.968	7
323	45910905	15.303635	-99.585	111.498	0.837	0.833	0.842	0.994	9
324	46036153	15.345384	-163.429	178.091	0.582	0.585	0.580	0.966	3
325	46072150	15.357383	-97.752	111.193	0.653	0.668	0.638	0.993	2
326	46081260	15.360420	-115.775	115.164	0.700	0.835	0.566	0.990	8
327	46220448	15.406816	-159.152	183.284	0.705	0.782	0.628	0.991	5
